statement,label,statement_rephrased
It is the case either that the tiger is a mammal or that it is a bird.,1,ERROR (Max retries or failure)
It is the case either that the whale is a insect or that it is a mammal.,1,ERROR (Max retries or failure)
It is the case either that the jellyfish is a mammal or that it is a reptile.,0,ERROR (Max retries or failure)
It is the case either that the shark is a bird or that it is a mammal.,0,ERROR (Max retries or failure)
It is the case either that the bat is a mammal or that it is a bird.,1,ERROR (Max retries or failure)
It is the case either that the cow is a bird or that it is a mammal.,0,ERROR (Max retries or failure)
It is the case either that the tapir is a mammal or that it is a bird.,1,ERROR (Max retries or failure)
It is the case either that the gazelle is a mammal or that it is a mollusk.,0,ERROR (Max retries or failure)
It is the case either that the raccoon is a mammal or that it is a bird.,1,ERROR (Max retries or failure)
It is the case either that the parrot is a reptile or that it is a bird.,1,ERROR (Max retries or failure)
It is the case either that the porcupine is a bird or that it is a mammal.,1,ERROR (Max retries or failure)
It is the case either that the hedgehog is a fish or that it is a mammal.,1,ERROR (Max retries or failure)
It is the case either that the bee is a mammal or that it is a insect.,1,ERROR (Max retries or failure)
It is the case either that the hedgehog is a mammal or that it is a amphibian.,1,ERROR (Max retries or failure)
It is the case either that the tiger is a cnidarian or that it is a mammal.,1,ERROR (Max retries or failure)
It is the case either that the walrus is a fish or that it is a mollusk.,0,ERROR (Max retries or failure)
It is the case either that the porcupine is a mammal or that it is a fish.,1,ERROR (Max retries or failure)
It is the case either that the tarantula is a mammal or that it is a arachnid.,1,ERROR (Max retries or failure)
It is the case either that the zebra is a mammal or that it is a reptile.,1,ERROR (Max retries or failure)
It is the case either that the sea turtle is a mammal or that it is a fish.,0,ERROR (Max retries or failure)
It is the case either that the flamingo is a bird or that it is a mammal.,1,ERROR (Max retries or failure)
It is the case either that the flamingo is a reptile or that it is a bird.,1,ERROR (Max retries or failure)
It is the case either that the lobster is a crustacean or that it is a amphibian.,1,ERROR (Max retries or failure)
It is the case either that the salmon is a fish or that it is a mammal.,1,ERROR (Max retries or failure)
It is the case either that the wolverine is a fish or that it is a bird.,0,ERROR (Max retries or failure)
It is the case either that the hummingbird is a mammal or that it is a insect.,0,ERROR (Max retries or failure)
It is the case either that the jellyfish is a bird or that it is a mammal.,0,ERROR (Max retries or failure)
It is the case either that the flamingo is a mammal or that it is a bird.,1,ERROR (Max retries or failure)
It is the case either that the platypus is a bird or that it is a mammal.,1,ERROR (Max retries or failure)
It is the case either that the whale is a bird or that it is a mammal.,1,ERROR (Max retries or failure)
It is the case either that the shark is a mammal or that it is a fish.,1,ERROR (Max retries or failure)
It is the case either that the cow is a mammal or that it is a bird.,0,ERROR (Max retries or failure)
It is the case either that the cat is a mammal or that it is a reptile.,1,ERROR (Max retries or failure)
It is the case either that the penguin is a bird or that it is a mammal.,1,ERROR (Max retries or failure)
It is the case either that the cat is a bird or that it is a fish.,0,ERROR (Max retries or failure)
It is the case either that the salmon is a mammal or that it is a reptile.,0,ERROR (Max retries or failure)
It is the case either that the bison is a mammal or that it is a fish.,1,ERROR (Max retries or failure)
It is the case either that the moose is a mammal or that it is a crustacean.,1,ERROR (Max retries or failure)
It is the case either that the eagle is a bird or that it is a mammal.,1,ERROR (Max retries or failure)
It is the case either that the panda is a mammal or that it is a bird.,1,ERROR (Max retries or failure)
It is the case either that the seahorse is a fish or that it is a mammal.,1,ERROR (Max retries or failure)
It is the case either that the mongoose is a mammal or that it is a bird.,0,ERROR (Max retries or failure)
It is the case either that the jellyfish is a fish or that it is a mammal.,0,ERROR (Max retries or failure)
It is the case either that the bat is a bird or that it is a mammal.,0,ERROR (Max retries or failure)
It is the case either that the zebra is a crustacean or that it is a fish.,0,ERROR (Max retries or failure)
It is the case either that the axolotl is a reptile or that it is a mammal.,0,ERROR (Max retries or failure)
It is the case either that the skunk is a mammal or that it is a reptile.,0,ERROR (Max retries or failure)
It is the case either that the octopus is a fish or that it is a bird.,0,ERROR (Max retries or failure)
It is the case either that the tuna is a mammal or that it is a fish.,1,ERROR (Max retries or failure)
It is the case either that the koala is a mammal or that it is a bird.,1,ERROR (Max retries or failure)
It is the case either that the gazelle is a mammal or that it is a bird.,1,ERROR (Max retries or failure)
It is the case either that the jellyfish is a reptile or that it is a mammal.,0,ERROR (Max retries or failure)
It is the case either that the gecko is a crustacean or that it is a bird.,0,ERROR (Max retries or failure)
It is the case either that the skunk is a mammal or that it is a fish.,1,ERROR (Max retries or failure)
It is the case either that the eagle is a mammal or that it is a bird.,1,ERROR (Max retries or failure)
It is the case either that the flamingo is a amphibian or that it is a bird.,1,ERROR (Max retries or failure)
It is the case either that the platypus is a bird or that it is a mammal.,0,ERROR (Max retries or failure)
It is the case either that the tiger is a mammal or that it is a bird.,1,ERROR (Max retries or failure)
It is the case either that the rhinoceros is a reptile or that it is a mammal.,1,ERROR (Max retries or failure)
It is the case either that the bison is a fish or that it is a mammal.,1,ERROR (Max retries or failure)
It is the case either that the rabbit is a fish or that it is a bird.,0,ERROR (Max retries or failure)
It is the case either that the penguin is a mammal or that it is a amphibian.,0,ERROR (Max retries or failure)
It is the case either that the iguana is a mammal or that it is a bird.,0,ERROR (Max retries or failure)
It is the case either that the axolotl is a amphibian or that it is a fish.,1,ERROR (Max retries or failure)
It is the case either that the slug is a mammal or that it is a mollusk.,1,ERROR (Max retries or failure)
It is the case either that the narwhal is a reptile or that it is a bird.,0,ERROR (Max retries or failure)
It is the case either that the kangaroo is a mammal or that it is a bird.,1,ERROR (Max retries or failure)
It is the case either that the frog is a bird or that it is a mammal.,0,ERROR (Max retries or failure)
It is the case either that the flamingo is a crustacean or that it is a bird.,1,ERROR (Max retries or failure)
It is the case either that the salmon is a fish or that it is a mammal.,1,ERROR (Max retries or failure)
It is the case either that the shark is a bird or that it is a mammal.,0,ERROR (Max retries or failure)
It is the case either that the sparrow is a bird or that it is a crustacean.,1,ERROR (Max retries or failure)
It is the case either that the cat is a bird or that it is a mollusk.,0,ERROR (Max retries or failure)
It is the case either that the vulture is a mammal or that it is a bird.,1,ERROR (Max retries or failure)
It is the case either that the bat is a mammal or that it is a bird.,1,ERROR (Max retries or failure)
It is the case either that the aardvark is a mammal or that it is a crustacean.,1,ERROR (Max retries or failure)
It is the case either that the ostrich is a mollusk or that it is a fish.,0,ERROR (Max retries or failure)
It is the case either that the rabbit is a mammal or that it is a bird.,1,ERROR (Max retries or failure)
It is the case either that the tarantula is a insect or that it is a mammal.,0,ERROR (Max retries or failure)
It is the case either that the aardvark is a fish or that it is a mammal.,0,ERROR (Max retries or failure)
It is the case either that the bat is a bird or that it is a mammal.,1,ERROR (Max retries or failure)
It is the case either that the walrus is a mammal or that it is a mollusk.,0,ERROR (Max retries or failure)
It is the case either that the mongoose is a mammal or that it is a bird.,0,ERROR (Max retries or failure)
It is the case either that the dolphin is a mammal or that it is a reptile.,1,ERROR (Max retries or failure)
It is the case either that the flamingo is a mammal or that it is a bird.,0,ERROR (Max retries or failure)
It is the case either that the alpaca is a bird or that it is a mammal.,0,ERROR (Max retries or failure)
It is the case either that the porcupine is a bird or that it is a mammal.,1,ERROR (Max retries or failure)
It is the case either that the tuna is a mammal or that it is a fish.,1,ERROR (Max retries or failure)
It is the case either that the lobster is a mammal or that it is a mollusk.,0,ERROR (Max retries or failure)
It is the case either that the octopus is a mollusk or that it is a bird.,1,ERROR (Max retries or failure)
It is the case either that the whale is a fish or that it is a bird.,0,ERROR (Max retries or failure)
It is the case either that the skunk is a bird or that it is a mammal.,1,ERROR (Max retries or failure)
It is the case either that the iguana is a cnidarian or that it is a bird.,0,ERROR (Max retries or failure)
It is the case either that the bee is a bird or that it is a insect.,1,ERROR (Max retries or failure)
It is the case either that the tiger is a fish or that it is a mammal.,1,ERROR (Max retries or failure)
It is the case either that the hamster is a mammal or that it is a fish.,0,ERROR (Max retries or failure)
It is the case either that the wolverine is a bird or that it is a mammal.,0,ERROR (Max retries or failure)
It is the case either that the tarantula is a bird or that it is a insect.,0,ERROR (Max retries or failure)
It is the case either that the seahorse is a bird or that it is a fish.,1,ERROR (Max retries or failure)
It is the case either that the deer is a mammal or that it is a bird.,0,ERROR (Max retries or failure)
It is the case either that the axolotl is a amphibian or that it is a mammal.,1,ERROR (Max retries or failure)
It is the case either that the crocodile is a reptile or that it is a mammal.,1,ERROR (Max retries or failure)
It is the case either that the leopard is a crustacean or that it is a mammal.,1,ERROR (Max retries or failure)
It is the case either that the gecko is a crustacean or that it is a bird.,0,ERROR (Max retries or failure)
It is the case either that the kangaroo is a mammal or that it is a reptile.,1,ERROR (Max retries or failure)
It is the case either that the camel is a fish or that it is a mammal.,1,ERROR (Max retries or failure)
It is the case either that the sea turtle is a fish or that it is a mammal.,0,ERROR (Max retries or failure)
It is the case either that the tortoise is a reptile or that it is a mammal.,1,ERROR (Max retries or failure)
It is the case either that the narwhal is a bird or that it is a mammal.,0,ERROR (Max retries or failure)
It is the case either that the slug is a reptile or that it is a mollusk.,1,ERROR (Max retries or failure)
It is the case either that the moose is a mammal or that it is a crustacean.,1,ERROR (Max retries or failure)
It is the case either that the hippopotamus is a mammal or that it is a bird.,1,ERROR (Max retries or failure)
It is the case either that the sea turtle is a fish or that it is a cnidarian.,0,ERROR (Max retries or failure)
It is the case either that the horse is a mollusk or that it is a amphibian.,0,ERROR (Max retries or failure)
It is the case either that the flamingo is a crustacean or that it is a mammal.,0,ERROR (Max retries or failure)
It is the case either that the parrot is a mollusk or that it is a mammal.,0,ERROR (Max retries or failure)
It is the case either that the tapir is a mammal or that it is a fish.,1,ERROR (Max retries or failure)
It is the case either that the chicken is a mammal or that it is a bird.,0,ERROR (Max retries or failure)
It is the case either that the otter is a bird or that it is a fish.,0,ERROR (Max retries or failure)
It is the case either that the hedgehog is a bird or that it is a mammal.,0,ERROR (Max retries or failure)
It is the case either that the whale is a fish or that it is a mollusk.,0,ERROR (Max retries or failure)
It is the case either that the frog is a mammal or that it is a amphibian.,1,ERROR (Max retries or failure)
It is the case either that the kangaroo is a fish or that it is a mammal.,1,ERROR (Max retries or failure)
It is the case either that the seagull is a mammal or that it is a amphibian.,0,ERROR (Max retries or failure)
It is the case either that the raccoon is a bird or that it is a mammal.,1,ERROR (Max retries or failure)
It is the case either that the slug is a mollusk or that it is a mammal.,1,ERROR (Max retries or failure)
It is the case either that the hyena is a reptile or that it is a mammal.,1,ERROR (Max retries or failure)
It is the case either that the beaver is a mammal or that it is a bird.,0,ERROR (Max retries or failure)
It is the case either that the frog is a mammal or that it is a amphibian.,1,ERROR (Max retries or failure)
It is the case either that the lion is a bird or that it is a reptile.,0,ERROR (Max retries or failure)
It is the case either that the hyena is a mammal or that it is a insect.,1,ERROR (Max retries or failure)
It is the case either that the elephant is a bird or that it is a reptile.,0,ERROR (Max retries or failure)
It is the case either that the lion is a bird or that it is a mammal.,0,ERROR (Max retries or failure)
It is the case either that the rabbit is a mammal or that it is a fish.,1,ERROR (Max retries or failure)
It is the case either that the skunk is a mammal or that it is a bird.,1,ERROR (Max retries or failure)
It is the case either that the penguin is a mammal or that it is a fish.,0,ERROR (Max retries or failure)
It is the case either that the walrus is a mollusk or that it is a mammal.,1,ERROR (Max retries or failure)
It is the case either that the dolphin is a crustacean or that it is a bird.,0,ERROR (Max retries or failure)
It is the case either that the bat is a bird or that it is a reptile.,0,ERROR (Max retries or failure)
It is the case either that the axolotl is a mammal or that it is a reptile.,0,ERROR (Max retries or failure)
It is the case either that the hummingbird is a mammal or that it is a bird.,0,ERROR (Max retries or failure)
It is the case either that the rabbit is a fish or that it is a mammal.,1,ERROR (Max retries or failure)
It is the case either that the giraffe is a mammal or that it is a crustacean.,1,ERROR (Max retries or failure)
It is the case either that the octopus is a fish or that it is a bird.,0,ERROR (Max retries or failure)
It is the case either that the koala is a bird or that it is a fish.,0,ERROR (Max retries or failure)
It is the case either that the skunk is a bird or that it is a mammal.,1,ERROR (Max retries or failure)
It is the case either that the kangaroo is a reptile or that it is a mammal.,1,ERROR (Max retries or failure)
It is the case either that the alpaca is a mammal or that it is a bird.,0,ERROR (Max retries or failure)
It is the case either that the iguana is a reptile or that it is a bird.,1,ERROR (Max retries or failure)
It is the case either that the tiger is a amphibian or that it is a mammal.,0,ERROR (Max retries or failure)
It is the case either that the rhinoceros is a mammal or that it is a bird.,1,ERROR (Max retries or failure)
It is the case either that the hyena is a mammal or that it is a fish.,1,ERROR (Max retries or failure)
It is the case either that the octopus is a mollusk or that it is a reptile.,1,ERROR (Max retries or failure)
It is the case either that the pigeon is a bird or that it is a cnidarian.,1,ERROR (Max retries or failure)
It is the case either that the tapir is a bird or that it is a mammal.,1,ERROR (Max retries or failure)
It is the case either that the sea turtle is a bird or that it is a fish.,0,ERROR (Max retries or failure)
It is the case either that the parrot is a mammal or that it is a bird.,0,ERROR (Max retries or failure)
It is the case either that the raccoon is a mammal or that it is a crustacean.,1,ERROR (Max retries or failure)
It is the case either that the shark is a mammal or that it is a reptile.,0,ERROR (Max retries or failure)
It is the case either that the lion is a mammal or that it is a reptile.,1,ERROR (Max retries or failure)
It is the case either that the sparrow is a mammal or that it is a bird.,0,ERROR (Max retries or failure)
It is the case either that the tuna is a bird or that it is a mammal.,0,ERROR (Max retries or failure)
It is the case either that the bat is a bird or that it is a fish.,0,ERROR (Max retries or failure)
It is the case either that the tortoise is a mammal or that it is a reptile.,1,ERROR (Max retries or failure)
It is the case either that the tarantula is a insect or that it is a mammal.,0,ERROR (Max retries or failure)
It is the case either that the goat is a mammal or that it is a bird.,1,ERROR (Max retries or failure)
It is the case either that the deer is a bird or that it is a reptile.,0,ERROR (Max retries or failure)
It is the case either that the hummingbird is a mammal or that it is a bird.,1,ERROR (Max retries or failure)
It is the case either that the elephant is a mammal or that it is a bird.,1,ERROR (Max retries or failure)
It is the case either that the platypus is a fish or that it is a bird.,0,ERROR (Max retries or failure)
It is the case either that the tiger is a amphibian or that it is a mammal.,0,ERROR (Max retries or failure)
It is the case either that the cheetah is a insect or that it is a bird.,0,ERROR (Max retries or failure)
It is the case either that the armadillo is a reptile or that it is a crustacean.,0,ERROR (Max retries or failure)
It is the case either that the horse is a bird or that it is a mollusk.,0,ERROR (Max retries or failure)
It is the case either that the slug is a fish or that it is a mollusk.,1,ERROR (Max retries or failure)
It is the case either that the cassowary is a mollusk or that it is a mammal.,0,ERROR (Max retries or failure)
